frame,time_s,x,y,z,yaw_deg,speed_kmh,lane_shift,nearest_dist,ref_index,ref_x,ref_y,steer,throttle,brake
290940,14.949234209954739,603.6431884765625,138.40272521972656,0.0013429832179099321,0.2331436723470688,28.98053292213044,-8.506578154765602e-06,0.0016480198597779061,190,603.6448364257812,138.40274047851562,1.333578438789118e-06,0.376374214887619,0.0
290941,14.999234210699797,604.0463256835938,138.40438842773438,0.0013397026341408491,0.2332228571176529,29.050014959197423,6.859760560467046e-06,0.135743298971991,191,604.1820678710938,138.40493774414062,-2.3268132736120606e-06,0.3979550302028656,0.0
290942,15.049234211444855,604.44921875,138.40603637695312,0.0013430594699457288,0.2331646829843521,28.98090239448224,4.035955527128231e-06,0.26715313790865075,191,604.1820678710938,138.40493774414062,-5.2724026318173856e-05,0.3760901689529419,0.0
290943,15.099234212189913,604.8523559570312,138.40769958496094,0.00134019844699651,0.23308293521404266,29.050028104925627,5.143941962166567e-06,0.13281363598954807,192,604.7195434570312,138.4071502685547,8.465880455332808e-06,0.3977814316749573,0.0
290944,15.14923421293497,605.2553100585938,138.40936279296875,0.0013438987080007792,0.23303860425949097,28.980538948294136,2.1260512085063897e-05,0.0014649232207039782,193,605.2567749023438,138.4093475341797,-4.956370048603276e-06,0.37602487206459045,0.0
290945,15.199234213680029,605.658447265625,138.41099548339844,0.0013412284897640347,0.23286044597625732,29.04940521842667,7.609991968131661e-06,0.13592640294348518,194,605.7943725585938,138.4115447998047,-5.905911166337319e-05,0.39783838391304016,0.0
290946,15.249234214425087,606.0613403320312,138.41262817382812,0.0013449668185785413,0.23276720941066742,28.979707997904136,-1.0472473888954205e-05,0.26696997163248715,194,605.7943725585938,138.4115447998047,4.3280437239445746e-05,0.37617290019989014,0.0
290947,15.299234215170145,606.4644775390625,138.41429138183594,0.0013422584161162376,0.23289890587329865,29.04850494756394,5.143941962166567e-06,0.13281363598954807,195,606.3316650390625,138.4137420654297,6.263094837777317e-05,0.39806634187698364,0.0
290948,15.349234215915203,606.867431640625,138.4159393310547,0.0013458442408591509,0.23295655846595764,28.978828811788354,-8.756655290653803e-06,0.001586987420367253,196,606.8690185546875,138.41595458984375,-5.3260377171682194e-05,0.3764394521713257,0.0
290949,15.399234216660261,607.2705078125,138.4176025390625,0.0013428687816485763,0.23303860425949097,29.047752754612937,7.109837696355251e-06,0.1358043336287071,197,607.4063110351562,138.41815185546875,4.831184560316615e-05,0.3983437418937683,0.0
290950,15.44923421740532,607.6734619140625,138.41925048828125,0.0013461875496432185,0.23304471373558044,28.97827595709766,4.035955527128231e-06,0.26715313790865075,197,607.4063110351562,138.41815185546875,-5.469690222525969e-05,0.3766927719116211,0.0
290951,15.499234218150377,608.0765991210938,138.4208984375,0.0013428687816485763,0.23300117254257202,29.047432497079708,4.643787690390157e-06,0.13293570525890772,198,607.9436645507812,138.42034912109375,8.949329640017822e-06,0.39854705333709717,0.0
290952,15.549234218895435,608.4794921875,138.4225616455078,0.0013458824250847101,0.23298411071300507,28.978228310653623,5.751774125428643e-06,0.00140380859375,199,608.4808959960938,138.4225616455078,-3.426465809752699e-06,0.37683144211769104,0.0
290953,15.599234219640493,608.8826293945312,138.42422485351562,0.0013423728523775935,0.2329503446817398,29.0476177377219,2.186834424832589e-05,0.13568220339774253,200,609.018310546875,138.4247589111328,-5.3760086302645504e-06,0.39860332012176514,0.0
290954,15.649234220385551,609.2855834960938,138.4258575439453,0.001345195691101253,0.23280490934848785,28.97863554174707,3.535801255351821e-06,0.26727520718941594,200,609.018310546875,138.4247589111328,-5.9388290537754074e-05,0.3768131732940674,0.0
290955,15.69923422113061,609.688720703125,138.42750549316406,0.0013416099827736616,0.23278187215328217,29.04815048025991,1.3927849238436034e-06,0.1337291555561648,201,609.5549926757812,138.4269561767578,5.9803212934639305e-05,0.3985092043876648,0.0
290956,15.749234221875668,610.0916137695312,138.42916870117188,0.0013445090735331178,0.23286421597003937,28.979244849521145,1.225773519308863e-05,0.0007325808034764284,202,610.0908813476562,138.4291534423828,6.562457656400511e-06,0.3766705393791199,0.0
290957,15.799234222620726,610.4947509765625,138.43080139160156,0.001340999617241323,0.2328224927186966,29.048749988666966,-1.1387522533886241e-06,0.13006701439870172,203,610.6248168945312,138.43133544921875,-3.952746556024067e-05,0.3983311951160431,0.0
290958,15.849234223365784,610.897705078125,138.43246459960938,0.0013440513284876943,0.23284143209457397,28.979777035323593,6.229073647988272e-06,0.2584860309570442,204,611.1561889648438,138.4335174560547,4.449781044968404e-05,0.37648382782936096,0.0
290959,15.899234224110842,611.30078125,138.43411254882812,0.001340732560493052,0.2328343540430069,29.049158859964095,2.6550372069848423e-06,0.14459350975100962,204,611.1561889648438,138.4335174560547,-2.6453739337739535e-05,0.3981545567512512,0.0
290960,15.9492342248559,611.7037353515625,138.4357452392578,0.001344013144262135,0.2328222393989563,28.98002029468851,-1.2488034656143149e-05,0.017944439738485914,205,611.685791015625,138.43568420410156,1.083615188690601e-05,0.37633681297302246,0.0
290961,15.999234225600958,612.1068725585938,138.43740844726562,0.0013409232487902045,0.2329450100660324,29.049236003262823,-2.8655589972055736e-06,0.10730071712969565,206,612.2141723632812,138.43785095214844,5.317133400239982e-05,0.398053377866745,0.0
290962,16.049234226346016,612.509765625,138.43907165527344,0.0013443183852359653,0.2330300360918045,28.979920956304905,8.515367682082869e-06,0.22552676064599325,207,612.7352905273438,138.4399871826172,-3.1502368074143305e-05,0.3762846887111664,0.0
290963,16.099234227091074,612.9129028320312,138.44070434570312,0.0013413429260253906,0.2329460233449936,29.04900059664678,-1.0567406718556033e-05,0.1776137525623992,207,612.7352905273438,138.4399871826172,-4.0203096432378516e-05,0.39805713295936584,0.0
290964,16.149234227836132,613.3158569335938,138.44236755371094,0.001344814314506948,0.2329823076725006,28.979564710724436,-4.426233289219622e-06,0.07183896391054304,208,613.2440185546875,138.44207763671875,6.60197256365791e-05,0.3763345181941986,0.0
290965,16.19923422858119,613.718994140625,138.4440155029297,0.0013418388552963734,0.23302726447582245,29.04859299561301,4.227578102699011e-06,0.023376644123873965,209,613.7423706054688,138.44410705566406,-1.9306638932903297e-05,0.3981509208679199,0.0
290966,16.249234229326248,614.1218872070312,138.44566345214844,0.0013452338753268123,0.2329726368188858,28.979147937786795,-4.369977347101523e-06,0.11065768511325523,210,614.2325439453125,138.4461212158203,-2.9834583983756602e-05,0.37645184993743896,0.0
290967,16.299234230071306,614.5250244140625,138.44732666015625,0.001342182164080441,0.23296891152858734,29.04822253552693,1.7988848242019842e-06,0.19037024291542967,211,614.7153930664062,138.44810485839844,2.9756864023511298e-05,0.39827921986579895,0.0
290968,16.349234230816364,614.927978515625,138.448974609375,0.001345462747849524,0.2329672873020172,28.97885301208973,-1.2749973450251447e-06,0.21258722841765204,211,614.7153930664062,138.44810485839844,-2.0883539036731236e-05,0.37657320499420166,0.0
290969,16.399234231561422,615.3310546875,138.4506378173828,0.0013422202318906784,0.23296092450618744,29.04802658342034,1.3404398515610766e-05,0.13824584488828665,212,615.1928100585938,138.45005798339844,1.0652757737261709e-05,0.3983832895755768,0.0
290970,16.44923423230648,615.7340087890625,138.45228576660156,0.0013453864958137274,0.23286846280097961,28.97878352303539,8.32770064107866e-06,0.06872619743820443,213,615.665283203125,138.45199584960938,-5.208720176597126e-05,0.37665095925331116,0.0
290971,16.49923423305154,616.1371459960938,138.45391845703125,0.0013420295435935259,0.2327808141708374,29.04806726734866,-1.1503548250857287e-05,0.0028076171875,214,616.1343383789062,138.45391845703125,1.4718395505042281e-05,0.3984237611293793,0.0
290972,16.549234233796597,616.5400390625,138.45558166503906,0.0013450812548398972,0.23289239406585693,28.978933222772746,4.438099892919864e-06,0.06066943653913304,215,616.6007080078125,138.45582580566406,6.876229599583894e-05,0.37665703892707825,0.0
290973,16.599234234541655,616.9431762695312,138.4572296142578,0.0013416862348094583,0.23290464282035828,29.048293535123666,-4.631921086690051e-06,0.12176617786851494,216,617.06494140625,138.45773315429688,-5.4097239626571536e-05,0.3983936309814453,0.0
290974,16.649234235286713,617.3461303710938,138.45887756347656,0.0013447379460558295,0.23290999233722687,28.979213885864436,-5.695518183310611e-06,0.1810928520802856,217,617.5272216796875,138.45962524414062,3.126660158159211e-05,0.3765992522239685,0.0
290975,16.69923423603177,617.749267578125,138.46054077148438,0.001341380993835628,0.23295365273952484,29.04857596946845,5.739029063544696e-06,0.22204778585528323,217,617.5272216796875,138.45962524414062,4.926425390294753e-06,0.3983137309551239,0.0
290976,16.74923423677683,618.1521606445312,138.46218872070312,0.0013445090735331178,0.23291024565696716,28.97947735826844,1.2931932985801452e-05,0.16443014462871863,218,617.9877319335938,138.4615020751953,-3.947860750486143e-05,0.37651336193084717,0.0
290977,16.799234237521887,618.5552978515625,138.4638214111328,0.0013412284897640347,0.2327684909105301,29.04878747640333,-6.387295030657895e-06,0.10955899910309998,219,618.4457397460938,138.46337890625,-2.7281172151560895e-05,0.3982284665107727,0.0
290978,16.849234238266945,618.958251953125,138.46546936035156,0.0013444328214973211,0.2327856719493866,28.979615873883635,-2.0200870523010044e-05,0.05706827092158149,220,618.9011840820312,138.4652557373047,6.571441190317273e-05,0.3764398694038391,0.0
290979,16.899234239012003,619.361328125,138.46713256835938,0.0013412665575742722,0.2329828143119812,29.048851829437588,-2.492860289748543e-06,0.008056698423236097,221,619.353271484375,138.46710205078125,5.0976730562979355e-05,0.398174524307251,0.0
290980,16.94923423975706,619.7642822265625,138.46878051757812,0.0013445854419842362,0.23305578529834747,28.979591063367288,1.2108303337736318e-06,0.037536931230457864,222,619.8018188476562,138.46893310546875,-5.811827941215597e-05,0.3764071762561798,0.0
290981,16.99923424050212,620.1674194335938,138.47042846679688,0.001341495430096984,0.2329992651939392,29.048760782414764,-1.409134137020753e-05,0.07849192878549137,223,620.2459106445312,138.47076416015625,-1.2447247172531206e-05,0.39816948771476746,0.0
290982,17.049234241247177,620.5703125,138.4720916748047,0.001344814314506948,0.23306560516357422,28.979441242846235,-1.2262157156886977e-07,0.11541844977300136,224,620.6857299804688,138.47256469726562,5.4560736316489056e-05,0.37642398476600647,0.0
290983,17.099234241992235,620.9734497070312,138.47373962402344,0.0013417244190350175,0.23305298388004303,29.048582194545247,-7.160381187539195e-06,0.14721806210912047,225,621.1206665039062,138.47434997558594,-4.6191071305656806e-05,0.3982071280479431,0.0
290984,17.149234242737293,621.3764038085938,138.47540283203125,0.0013450431870296597,0.2330416440963745,28.979255234291124,1.4072442155557566e-05,0.17474506203059167,226,621.5511474609375,138.47610473632812,2.5405450287507847e-05,0.37647387385368347,0.0
290985,17.19923424348235,621.779541015625,138.47703552246094,0.00134191510733217,0.23288334906101227,29.048406000966576,-1.571838129167235e-05,0.19726734585530753,227,621.976806640625,138.4778594970703,-7.398468733299524e-05,0.39826300740242004,0.0
290986,17.24923424422741,622.1824340820312,138.4786834716797,0.0013451576232910156,0.23290613293647766,28.979104957051952,-1.8542186325011382e-05,0.20562909228374684,227,621.976806640625,138.4778594970703,0.00010318153363186866,0.376530259847641,0.0
290987,17.299234244972467,622.5855712890625,138.48033142089844,0.0013419532915577292,0.23306354880332947,29.0483021073862,-1.981234967728606e-05,0.18731838671952855,228,622.3982543945312,138.47958374023438,1.4443661711993627e-05,0.398314505815506,0.0
290988,17.349234245717525,622.988525390625,138.48199462890625,0.0013451576232910156,0.23320366442203522,28.97905327998922,-8.570745166017169e-06,0.1734022995092682,229,622.8151245117188,138.48129272460938,9.679841241450049e-06,0.3765696585178375,0.0
290989,17.399234246462584,623.3916015625,138.48365783691406,0.0013418769231066108,0.2332124263048172,29.048301082017648,1.4244292003774738e-06,0.16351456194813202,230,623.2280883789062,138.4829864501953,-3.4785443858709186e-05,0.3983389735221863,0.0
290990,17.44923424720764,623.7945556640625,138.4853057861328,0.0013450050028041005,0.2331087738275528,28.979103333323216,1.0923404829562373e-05,0.15747207005225403,231,623.6370849609375,138.48464965820312,-3.315953290439211e-05,0.3765787184238434,0.0
290991,17.4992342479527,624.1976928710938,138.4869384765625,0.0013417244190350175,0.2329215556383133,29.04838932451834,-9.590831382403644e-06,0.15503055917421205,232,624.0426635742188,138.48631286621094,-3.393977021914907e-05,0.3983314037322998,0.0
290992,17.549234248697758,624.6005859375,138.48858642578125,0.0013448523823171854,0.23291301727294922,28.979224760877322,-1.3592065556614812e-05,0.1560071137725593,233,624.444580078125,138.4879608154297,7.091233419487253e-05,0.37655773758888245,0.0
290993,17.599234249442816,625.0037231445312,138.49024963378906,0.0013415717985481024,0.23302075266838074,29.04852166680573,-5.801434212948306e-07,0.16027966329530538,234,624.8434448242188,138.48959350585938,1.7105006918427534e-05,0.39829784631729126,0.0
290994,17.649234250187874,625.4066772460938,138.4918975830078,0.0013447379460558295,0.23302575945854187,28.9793541392174,-5.722323521613901e-07,0.16772601489348554,235,625.2389526367188,138.4912109375,-4.273292506695725e-05,0.3765183091163635,0.0
290995,17.699234250932932,625.809814453125,138.49354553222656,0.001341495430096984,0.23297519981861115,29.04863056653078,-1.3318255213326286e-05,0.17828513382873742,236,625.6315307617188,138.49282836914062,5.817432793264743e-07,0.39825689792633057,0.0
290996,17.74923425167799,626.2127075195312,138.49520874023438,0.0013446998782455921,0.23304486274719238,28.979430891673978,7.207847602339946e-06,0.1918961716598788,237,626.0208129882812,138.49441528320312,4.613971395883709e-05,0.3764815330505371,0.0
290997,17.799234252423048,626.6158447265625,138.49685668945312,0.001341495430096984,0.23296944797039032,29.04867083385574,-2.6866814835187127e-06,0.17437891614034645,239,626.7902221679688,138.49757385253906,-6.97365976520814e-05,0.3982284367084503,0.0
290998,17.849234253168106,627.018798828125,138.49850463867188,0.0013447379460558295,0.23290565609931946,28.979433467927134,-5.163719635000331e-06,0.1514295149736101,240,627.1702270507812,138.49913024902344,3.374250445631333e-05,0.3764634132385254,0.0
290999,17.899234253913164,627.421875,138.5001678466797,0.0013415717985481024,0.2329205423593521,29.04864462788649,7.87193570772008e-06,0.12481791022524022,241,627.5466918945312,138.50067138671875,9.683293683337979e-06,0.3982217311859131,0.0
291000,17.949234254658222,627.8248291015625,138.50180053710938,0.0013448523823171854,0.23285378515720367,28.97937762498455,-6.854926567716635e-06,0.0951546356380556,242,627.9199829101562,138.502197265625,-4.517219349509105e-05,0.37646597623825073,0.0
291001,17.99923425540328,628.2279663085938,138.50344848632812,0.0013416862348094583,0.23287445306777954,29.048569494694654,-2.207798758036304e-05,0.06164611967179721,243,628.2896118164062,138.50372314453125,5.0894144806079566e-05,0.39823445677757263,0.0
291002,18.04923425614834,628.630859375,138.50511169433594,0.0013449287507683039,0.23307502269744873,28.979290730740992,-3.0286143726255806e-06,0.025329815047768156,244,628.6561889648438,138.50521850585938,5.641799725708552e-05,0.37648603320121765,0.0
291003,18.099234256893396,629.0339965820312,138.50677490234375,0.001341762486845255,0.23310887813568115,29.048482619019584,1.582213826694875e-08,0.014892703196516305,245,629.0191040039062,138.5067138671875,-6.23203522991389e-05,0.39825981855392456,0.0
291004,18.149234257638454,629.4369506835938,138.50840759277344,0.0013450050028041005,0.23303209245204926,28.979213349823798,-8.693366737586012e-06,0.057983850176205956,246,629.3789672851562,138.5081787109375,-9.88293959380826e-06,0.37651312351226807,0.0
291005,18.199234258383512,629.840087890625,138.51007080078125,0.0013418006710708141,0.23304124176502228,29.04842529940476,-2.640093526901598e-06,0.1049203034920217,247,629.7351684570312,138.5096435546875,3.140881744911894e-05,0.39828556776046753,0.0
291006,18.24923425912857,630.2429809570312,138.51171875,0.0013450050028041005,0.2330530881881714,28.9791793913396,-8.090368567074415e-06,0.15466435122555713,248,630.0883178710938,138.51109313964844,-1.9237870219512843e-05,0.3765338361263275,0.0
291007,18.29923425987363,630.6461181640625,138.5133819580078,0.0013418006710708141,0.23307998478412628,29.048414990089384,4.605110802906537e-06,0.1389171628787329,250,630.7850341796875,138.51394653320312,2.0454606783459894e-05,0.39829981327056885,0.0
291008,18.349234260618687,631.049072265625,138.51502990722656,0.0013449668185785413,0.2330392450094223,28.97919608537544,5.418630763638947e-06,0.07952945413276251,251,631.1286010742188,138.51535034179688,-4.307359631638974e-05,0.3765410780906677,0.0
291009,18.399234261363745,631.4521484375,138.5166778564453,0.0013417244190350175,0.23294994235038757,29.04844497925299,-5.021320390597724e-06,0.017395186841728957,252,631.4695434570312,138.51675415039062,-3.846837444143603e-06,0.398298442363739,0.0
291010,18.449234262108803,631.8551025390625,138.51834106445312,0.0013448905665427446,0.23296931385993958,28.97924512899286,1.7560776996108446e-05,0.0478520393347824,253,631.8072509765625,138.51812744140625,3.624381497502327e-05,0.3765350878238678,0.0
291011,18.49923426285386,632.2582397460938,138.5199737548828,0.001341648050583899,0.23282937705516815,29.04850549678747,-2.1280726514249734e-06,0.11596776158784847,254,632.1422729492188,138.51950073242188,-7.930568244773895e-05,0.3982856273651123,0.0
291012,18.54923426359892,632.6611328125,138.5216064453125,0.0013448523823171854,0.23277969658374786,28.979303216361384,-2.6916474922707156e-05,0.1423963276083162,256,632.8035278320312,138.522216796875,6.598895561182871e-05,0.3765175938606262,0.0
291013,18.599234264343977,633.0642700195312,138.5232696533203,0.0013416099827736616,0.23302611708641052,29.048557342925424,-6.0730508835181505e-06,0.06555233321123817,257,633.1298217773438,138.52354431152344,8.927103772293776e-05,0.3982677757740021,0.0
291014,18.649234265089035,633.4672241210938,138.52493286132812,0.001344814314506948,0.23315997421741486,28.979344189697958,5.017364856030984e-06,0.013672011238509259,258,633.4535522460938,138.52487182617188,-6.756954098818824e-05,0.3765006363391876,0.0
291015,18.699234265834093,633.870361328125,138.5265655517578,0.0013416099827736616,0.23307043313980103,29.04858536097922,-1.2404968430241637e-05,0.09613112797514844,259,633.7742309570312,138.52618408203125,-3.8001973734935746e-05,0.39825329184532166,0.0
291016,18.74923426657915,634.2732543945312,138.52821350097656,0.001344814314506948,0.23309676349163055,28.979355401942264,-1.490090579637322e-05,0.13415646140324944,261,634.4074096679688,138.52877807617188,6.118041346780956e-05,0.376489520072937,0.0
291017,18.79923426732421,634.6763916015625,138.52987670898438,0.0013416099827736616,0.23320378363132477,29.048576764784453,-4.798931996676697e-06,0.043518451619416226,262,634.7199096679688,138.53005981445312,1.2230027095938567e-05,0.3982471227645874,0.0
291018,18.849234268069267,635.079345703125,138.5315399169922,0.0013448523823171854,0.23322415351867676,28.979330587469462,9.058154375909592e-06,0.049927214827929126,263,635.0294189453125,138.5313262939453,-3.2106228900374845e-05,0.3764895796775818,0.0
291019,18.899234268814325,635.482421875,138.53318786621094,0.001341648050583899,0.2330814003944397,29.048550876554064,-3.3468140543320727e-06,0.14605834121934264,264,635.3363647460938,138.5325927734375,-4.8066871386254206e-05,0.39825260639190674,0.0
291020,18.949234269559383,635.8853759765625,138.5348358154297,0.0013448905665427446,0.23302243649959564,28.979296518849807,1.1910526609399492e-06,0.0561528102191955,266,635.9415283203125,138.53506469726562,4.231155617162585e-05,0.3764958381652832,0.0
291021,18.99923427030444,636.2885131835938,138.53648376464844,0.0013417244190350175,0.23299182951450348,29.048507016936544,-1.2686689842663767e-05,0.06640675663754793,267,636.2221069335938,138.53622436523438,-1.5036105651233811e-05,0.398262083530426,0.0
291022,19.0492342710495,636.69140625,138.53814697265625,0.0013449287507683039,0.23306024074554443,28.979259335150033,5.25161985365224e-06,0.00128173828125,274,636.6926879882812,138.53814697265625,4.970432200934738e-05,0.3765091896057129,0.0
291023,19.099234271794558,637.0945434570312,138.539794921875,0.0013417244190350175,0.23300917446613312,29.04847199751119,-5.114054602000078e-06,0.3662139905166521,284,636.7283325195312,138.53829956054688,-6.072661926737055e-05,0.39827409386634827,0.0
291024,19.149234272539616,637.4974975585938,138.5414581298828,0.0013449668185785413,0.23297646641731262,28.9792311709037,1.3788963826768001e-05,0.26477278712387686,294,637.2327270507812,138.5403594970703,3.593504516175017e-05,0.3765212297439575,0.0
291025,19.199234273284674,637.900634765625,138.54307556152344,0.0013417244190350175,0.23283535242080688,29.048464478860186,-2.5166813429673414e-05,0.0917975458668483,298,637.808837890625,138.542724609375,-6.61231970298104e-05,0.3982844948768616,0.0
291026,19.24923427402973,638.3035278320312,138.54473876953125,0.0013449287507683039,0.23294652998447418,28.979236152992847,-4.8986988190288815e-06,0.09802326377834408,300,638.2055053710938,138.54434204101562,0.00013599458907265216,0.3765254318714142,0.0
291027,19.29923427477479,638.7066650390625,138.54638671875,0.0013416862348094583,0.2330065220594406,29.048479181952697,-7.958957468188333e-06,0.042908043134364054,302,638.6637573242188,138.5462188720703,-6.598286563530564e-05,0.39828482270240784,0.0
291028,19.349234275519848,639.109619140625,138.5480499267578,0.0013448905665427446,0.23298659920692444,28.97926179629941,-1.5439736955633141e-06,0.04058872595617165,304,639.1502075195312,138.5482177734375,1.234357932844432e-05,0.3765225112438202,0.0
291029,19.399234276264906,639.5126953125,138.54969787597656,0.0013416862348094583,0.23293326795101166,29.048506638721225,5.792649631111398e-07,0.07434144669693263,305,639.4383544921875,138.5493927001953,-2.0685918570961803e-05,0.39827805757522583,0.0
291030,19.449234277009964,639.9156494140625,138.55133056640625,0.0013448523823171854,0.23286373913288116,28.97928875969143,-2.1804177237074406e-05,0.03936810160561852,307,639.9550170898438,138.551513671875,-6.974173174967291e-06,0.3765147626399994,0.0
291031,19.499234277755022,640.3187866210938,138.552978515625,0.001341648050583899,0.2329944223165512,29.048532703015702,-3.1891207356687685e-05,0.11950771265224613,308,640.1992797851562,138.55252075195312,8.021183748496696e-05,0.39827001094818115,0.0
291032,19.54923427850008,640.7216796875,138.5546417236328,0.0013448523823171854,0.2332712560892105,28.979308317888417,-1.5508737959635255e-05,6.291359902370698e-05,310,640.7216186523438,138.55465698242188,4.1974009945988655e-05,0.37650641798973083,0.0
291033,19.599234279245138,641.1248168945312,138.55630493164062,0.001341648050583899,0.23336449265480042,29.048545163805237,3.136292264111233e-06,0.10876554859101425,312,641.2335815429688,138.55674743652344,-4.996695133741014e-05,0.39826327562332153,0.0
291034,19.649234279990196,641.5277709960938,138.55795288085938,0.0013448523823171854,0.23323318362236023,28.979315930663027,8.52927860251073e-06,0.04260293255381048,313,641.4851684570312,138.55776977539062,-6.218921771505848e-05,0.37650156021118164,0.0
291035,19.699234280735254,641.930908203125,138.55958557128906,0.001341648050583899,0.23303043842315674,29.048544111518005,-1.0790925443873007e-05,0.06066949986102681,315,641.9915771484375,138.55984497070312,-1.945163785421755e-05,0.39825963973999023,0.0
291036,19.749234281480312,642.3338012695312,138.5612335205078,0.0013448905665427446,0.23302432894706726,28.979310783194354,-2.196026389355817e-05,0.09100409468482999,316,642.2427978515625,138.56088256835938,6.74238326610066e-05,0.37650060653686523,0.0
291037,19.79923428222537,642.7369384765625,138.56289672851562,0.0013416862348094583,0.23319078981876373,29.04853281112818,1.2483978935050371e-06,0.004028349211618048,318,642.740966796875,138.5629119873047,4.322236782172695e-05,0.39826005697250366,0.0
291038,19.84923428297043,643.139892578125,138.56454467773438,0.0013448905665427446,0.23319588601589203,28.97929572137687,-5.801607585456713e-06,0.08422924677213588,320,643.22412109375,138.5648956298828,-7.689575431868434e-05,0.3765031397342682,0.0
291039,19.899234283715487,643.54296875,138.5662078857422,0.0013416862348094583,0.23316557705402374,29.04852141527587,2.300110281797205e-06,0.08508373161675756,321,643.4578857421875,138.56585693359375,2.546887299104128e-05,0.398264080286026,0.0
291040,19.949234284460545,643.9459228515625,138.56787109375,0.0013449287507683039,0.23312976956367493,28.97927544583164,1.9279603748146857e-05,0.03253209613080768,323,643.9133911132812,138.56771850585938,-2.6926752980216406e-05,0.37650632858276367,0.0
291041,19.999234285205603,644.3490600585938,138.5695037841797,0.0013416862348094583,0.23292793333530426,29.048498833851355,-4.510472535912874e-06,0.013794080345370588,325,644.3628540039062,138.56956481933594,-6.0927322920178995e-05,0.39827045798301697,0.0
291042,20.04923428595066,644.751953125,138.57115173339844,0.0013449287507683039,0.23289404809474945,28.979262507880392,-1.054081849361161e-05,0.06073053445994669,327,644.8126831054688,138.5714111328125,8.035325299715623e-05,0.376513808965683,0.0
291043,20.09923428669572,645.1550903320312,138.57281494140625,0.0013416862348094583,0.2330101877450943,29.04849087426871,6.695192496405293e-06,0.10217368217868965,329,645.2572631835938,138.57322692871094,2.2792903109802864e-05,0.39827513694763184,0.0
291044,20.149234287440777,645.5580444335938,138.574462890625,0.0013449287507683039,0.2329948991537094,28.97925772565456,-3.7045933822782537e-06,0.08282538732082043,330,645.4752197265625,138.57412719726562,-5.886531653231941e-05,0.37651708722114563,0.0
291045,20.199234288185835,645.961181640625,138.5761260986328,0.0013416862348094583,0.23299594223499298,29.048490455341735,1.5793064449100898e-05,0.059448808122952904,332,645.9017333984375,138.57586669921875,3.5666056646732613e-05,0.39827752113342285,0.0
291046,20.249234288930893,646.3640747070312,138.5777587890625,0.0013448905665427446,0.23290640115737915,28.97926753100948,-1.7233874132214924e-05,0.04516632750119968,334,646.3189086914062,138.5775909423828,-6.874151586089283e-05,0.3765181005001068,0.0
291047,20.29923428967595,646.7672119140625,138.5794219970703,0.0013416862348094583,0.23303452134132385,29.048505704244057,5.02350758324732e-06,0.03601106546547821,336,646.731201171875,138.5792694091797,0.00011405769328121096,0.3982751965522766,0.0
291048,20.34923429042101,647.170166015625,138.58106994628906,0.0013448905665427446,0.23311272263526917,28.979282120728104,0.0004667518360434995,0.03448680770928572,338,647.1356811523438,138.58070373535156,-7.5281917816028e-05,0.37651386857032776,0.0
291049,20.399234291166067,647.5732421875,138.58261108398438,0.0013415717985481024,0.2291925549507141,29.048506145331817,0.013364777970082283,0.06681136544366506,340,647.5072631835938,138.5720977783203,-0.0016541847726330161,0.39827093482017517,0.0
291050,20.449234291911125,647.97607421875,138.58193969726562,0.0013467979151755571,0.13781285285949707,28.971488956413552,0.04184506835008504,0.07359275999689063,342,647.912109375,138.54554748535156,-0.04629252105951309,0.3765139579772949,0.0
291051,20.499234292656183,648.3786010742188,138.57568359375,0.0013577078934758902,-0.1805724948644638,29.002748604382056,0.08226129180911812,0.08742583747598796,343,648.3382568359375,138.4981231689453,-0.10545173287391663,0.4007816016674042,0.0
291052,20.54923429340124,648.780029296875,138.56182861328125,0.001396770472638309,-0.8040465116500854,28.877654389599996,0.13216609122537196,0.13216613109828068,345,648.7562255859375,138.43182373046875,-0.15571950376033783,0.39131608605384827,0.0
291053,20.5992342941463,649.1799926757812,138.5384521484375,0.001455020857974887,-1.7773131132125854,28.85246930922878,0.18928838593728872,0.19016090950883593,346,649.1207885742188,138.3577423095703,-0.20052991807460785,0.4314313232898712,0.0
291054,20.649234294891357,649.5775756835938,138.50489807128906,0.0015281866071745753,-3.0703742504119873,28.706715809736426,0.25264892493214575,0.25346439180756114,348,649.5305786132812,138.25582885742188,-0.2399473488330841,0.4408867359161377,0.0
291055,20.699234295636415,649.9725952148438,138.45892333984375,0.0015989873791113496,-4.695680141448975,28.664409847257847,0.3197016423364402,0.32083680837496636,349,649.901123046875,138.14614868164062,-0.2780606746673584,0.488837867975235,0.0
291056,20.749234296381474,650.3642578125,138.39996337890625,0.0016533848829567432,-6.596441268920898,28.537345422928816,0.3888595488269857,0.4043290985207333,350,650.1317138671875,138.06919860839844,-0.30904966592788696,0.505151629447937,0.0
291057,20.79923429712653,650.7522583007812,138.32574462890625,0.0016830250388011336,-8.77485466003418,28.52756935480698,0.4570450779392558,0.505016328618774,352,650.767333984375,137.82095336914062,-0.3357199430465698,0.5485592484474182,0.0
291058,20.84923429787159,651.13623046875,138.23631286621094,0.0016692538047209382,-11.151444435119629,28.469777138767903,0.5286302760287072,0.5432734286403835,353,651.0242919921875,137.70469665527344,-0.3523428738117218,0.5557238459587097,0.0
